Publisher ID,Publisher Name,Keyword ID,Keyword,Match Type,Campaign,Keyword Group,Category,Bid Strategy,Keyword Type,Status,Search Engine Bid,Clicks,Avg. Cost per Click,Impressions,Engine Click Thru %,Avg. Pos.,Trans. Conv. %,Total Cost/ Trans.,Amount,Total Cost,Total Volume of Bookings
K1175,Google - Global,4.30E+16,amsterdam airline tickets,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,1,2.23,15,0.067,1,0,0,0,2.23,0
K1175,Google - Global,4.30E+16,copenhagen airfares,Broad,Air France Global Campaign,Copenhagen,copenhagen,Position 1- 3,Unassigned,Unavailable,11.25,1,2.38,1,1,1,0,0,0,2.38,0
K1175,Google - Global,4.30E+16,dusseldorf flights,Broad,Air France Global Campaign,Dusseldorf,dusseldorf,Position 1- 3,Unassigned,Unavailable,11.25,1,2.48,77,0.013,1.33,0,0,0,2.48,0
K1175,Google - Global,4.30E+16,flights to stockholm,Broad,Air France Global Campaign,Stockholm,stockholm,Position 1- 3,Unassigned,Unavailable,11.25,1,2.7,89,0.011,1,0,0,0,2.7,0
K1175,Google - Global,4.30E+16,flight to lisbon,Broad,Air France Global Campaign,Lisbon,lisbon,Position 1- 3,Unassigned,Unavailable,11.25,1,2.71,3,0.333,1,0,0,0,2.71,0
K1175,Google - Global,4.30E+16,flights to naples,Broad,Air France Global Campaign,Naples,uncategorized,Position 1- 3,Unassigned,Unavailable,11.25,2,1.43,151,0.013,1,0,0,0,2.86,0
K1175,Google - Global,4.30E+16,flight to vienna,Broad,Air France Global Campaign,Vienna,vienna,Position 1- 3,Unassigned,Unavailable,11.25,1,2.89,4,0.25,1.23,0,0,0,2.89,0
K1175,Google - Global,4.30E+16,zagreb flights,Broad,Air France Global Campaign,Zagreb,zagreb,Position 1- 3,Unassigned,Unavailable,11.25,1,3.05,31,0.032,1,0,0,0,3.05,0
K1175,Google - Global,4.30E+16,glasgow flights,Broad,Air France Global Campaign,Glasgow,glasgow,Position 1- 3,Unassigned,Unavailable,11.25,1,3.08,139,0.007,1,0,0,0,3.08,0
K1175,Google - Global,4.30E+16,amsterdam cheap tickets,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,1,3.08,8,0.125,1.13,0,0,0,3.08,0
K1175,Google - Global,4.30E+16,manchester airfare,Broad,Air France Global Campaign,Manchester,manchester,Position 1- 3,Unassigned,Unavailable,11.25,1,3.1,192,0.005,1,0,0,0,3.1,0
K1175,Google - Global,4.30E+16,bucharest airfare,Broad,Air France Global Campaign,Bucharest,bucharest,Position 1- 3,Unassigned,Unavailable,11.25,1,3.25,48,0.021,1,0,0,0,3.25,0
K1175,Google - Global,4.30E+16,flights to krakow,Broad,Air France Global Campaign,Krakow,krakow,Position 1- 3,Unassigned,Unavailable,11.25,2,1.65,45,0.044,1,0,0,0,3.3,0
K1175,Google - Global,4.30E+16,helsinki airfare,Broad,Air France Global Campaign,Helsinki,helsinki,Position 1- 3,Unassigned,Unavailable,11.25,1,3.41,14,0.071,1,0,0,0,3.41,0
K1175,Google - Global,4.30E+16,travel to venice,Broad,Air France Global Campaign,Venice,venice,Position 1- 3,Unassigned,Unavailable,11.25,1,3.45,11,0.091,1,0,0,0,3.45,0
K1175,Google - Global,4.30E+16,dusseldorf airfare,Broad,Air France Global Campaign,Dusseldorf,dusseldorf,Position 1- 3,Unassigned,Unavailable,11.25,1,3.51,39,0.026,1,0,0,0,3.51,0
K1175,Google - Global,4.30E+16,venice flights,Broad,Air France Global Campaign,Venice,venice,Position 1- 3,Unassigned,Unavailable,11.25,2,1.86,392,0.005,1,0,0,0,3.73,0
K1175,Google - Global,4.30E+16,flights to bologna,Broad,Air France Global Campaign,Bologna,bologna,Position 1- 3,Unassigned,Unavailable,11.25,1,3.98,38,0.026,1.08,0,0,0,3.98,0
K1175,Google - Global,4.30E+16,zurich airfare,Broad,Air France Global Campaign,Zurich,zurich,Position 1- 3,Unassigned,Unavailable,11.25,3,1.33,144,0.021,1,0,0,0,4,0
K1175,Google - Global,4.30E+16,amsterdam airfare,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,3,1.34,185,0.016,1,0,0,0,4.01,0
K1175,Google - Global,4.30E+16,venice flight,Broad,Air France Global Campaign,Venice,venice,Position 1- 3,Unassigned,Unavailable,11.25,1,4.16,79,0.013,1.02,0,0,0,4.16,0
K1175,Google - Global,4.30E+16,cheap flights to zurich,Broad,Air France Global Campaign,Zurich,zurich,Position 1- 3,Unassigned,Unavailable,11.25,2,2.09,7,0.286,1,0,0,0,4.19,0
K1175,Google - Global,4.30E+16,flights to zagreb,Broad,Air France Global Campaign,Zagreb,zagreb,Position 1- 3,Unassigned,Unavailable,11.25,1,4.21,37,0.027,1,0,0,0,4.21,0
K1175,Google - Global,4.30E+16,oslo flights,Broad,Air France Global Campaign,Oslo,oslo,Position 1- 3,Unassigned,Unavailable,11.25,2,2.11,87,0.023,1,0,0,0,4.21,0
K1175,Google - Global,4.30E+16,helsinki flight,Broad,Air France Global Campaign,Helsinki,helsinki,Position 1- 3,Unassigned,Unavailable,11.25,1,4.34,18,0.056,1,0,0,0,4.34,0
K1175,Google - Global,4.30E+16,brussels flight,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unassigned,Unavailable,11.25,3,1.45,109,0.028,1.05,0,0,0,4.34,0
K1175,Google - Global,4.30E+16,zurich flights,Broad,Air France Global Campaign,Zurich,zurich,Position 1- 3,Unassigned,Unavailable,11.25,2,2.21,227,0.009,1,0,0,0,4.43,0
K1175,Google - Global,4.30E+16,zurich flight,Broad,Air France Global Campaign,Zurich,zurich,Position 1- 3,Unassigned,Unavailable,11.25,3,1.57,144,0.021,1,0,0,0,4.71,0
K1175,Google - Global,4.30E+16,flight to naples,Broad,Air France Global Campaign,Naples,uncategorized,Position 1- 3,Unassigned,Unavailable,11.25,2,2.36,7,0.286,1,0,0,0,4.71,0
K1175,Google - Global,4.30E+16,flights to helsinki,Broad,Air France Global Campaign,Helsinki,helsinki,Position 1- 3,Unassigned,Unavailable,11.25,3,1.58,35,0.086,1,0,0,0,4.74,0
K1175,Google - Global,4.30E+16,strasbourg airfare,Broad,Air France Global Campaign,Strasbourg,strasbourg,Position 1- 3,Unassigned,Unavailable,11.25,1,5,59,0.017,1,0,0,0,5,0
K1175,Google - Global,4.30E+16,lisbon airfare,Broad,Air France Global Campaign,Lisbon,lisbon,Position 1- 3,Unassigned,Unavailable,11.25,5,1.05,30,0.167,1,0,0,0,5.26,0
K1175,Google - Global,4.30E+16,vienna airfare,Broad,Air France Global Campaign,Vienna,vienna,Position 1- 3,Unassigned,Unavailable,11.25,1,5.48,59,0.017,1,0,0,0,5.48,0
K1175,Google - Global,4.30E+16,manchester flights,Broad,Air France Global Campaign,Manchester,manchester,Position 1- 3,Unassigned,Unavailable,11.25,3,1.83,1140,0.003,1,0,0,0,5.5,0
K1175,Google - Global,4.30E+16,trip to oslo,Broad,Air France Global Campaign,Oslo,oslo,Position 1- 3,Unassigned,Unavailable,11.25,1,5.53,1,1,1,0,0,0,5.53,0
K1175,Google - Global,4.30E+16,copenhagen flights,Broad,Air France Global Campaign,Copenhagen,copenhagen,Position 1- 3,Unassigned,Unavailable,11.25,2,2.81,123,0.016,1,0,0,0,5.63,0
K1175,Google - Global,4.30E+16,travel to bucharest,Broad,Air France Global Campaign,Bucharest,bucharest,Position 1- 3,Unassigned,Unavailable,11.25,2,2.84,3,0.667,1,0,0,0,5.69,0
K1175,Google - Global,4.30E+16,vienna tickets,Broad,Air France Global Campaign,Vienna,vienna,Position 1- 3,Unassigned,Unavailable,11.25,1,5.88,382,0.003,1.04,0,0,0,5.88,0
K1175,Google - Global,4.30E+16,flight to strasbourg,Broad,Air France Global Campaign,Strasbourg,strasbourg,Position 1- 3,Unassigned,Unavailable,11.25,1,5.98,7,0.143,1,0,0,0,5.98,0
K1175,Google - Global,4.30E+16,dusseldorf flight,Broad,Air France Global Campaign,Dusseldorf,dusseldorf,Position 1- 3,Unassigned,Unavailable,11.25,2,3.21,43,0.047,1,0,0,0,6.43,0
K1175,Google - Global,4.30E+16,copenhagen cheap ticket,Broad,Air France Global Campaign,Copenhagen,copenhagen,Position 1- 3,Unassigned,Unavailable,11.25,1,6.71,9,0.111,1.11,0,0,0,6.71,0
K1175,Google - Global,4.30E+16,flights to copenhagen,Broad,Air France Global Campaign,Copenhagen,copenhagen,Position 1- 3,Unassigned,Unavailable,11.25,3,2.25,115,0.026,1,0,0,0,6.74,0
K1175,Google - Global,4.30E+16,marseilles airline,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,4,1.74,13,0.308,1,0,0,0,6.96,0
K1175,Google - Global,4.30E+16,flight to budapest,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unassigned,Unavailable,11.25,1,7.06,8,0.125,1,0,0,0,7.06,0
K1175,Google - Global,4.30E+16,flights to vienna,Broad,Air France Global Campaign,Vienna,vienna,Position 1- 3,Unassigned,Unavailable,11.25,1,7.09,160,0.006,1,0,0,0,7.09,0
K1175,Google - Global,4.30E+16,marseille cheap flight,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,5,1.43,64,0.078,1.27,0,0,0,7.16,0
K1175,Google - Global,4.30E+16,flights to dusseldorf,Broad,Air France Global Campaign,Dusseldorf,dusseldorf,Position 1- 3,Unassigned,Unavailable,11.25,1,7.18,70,0.014,1,0,0,0,7.18,0
K1175,Google - Global,4.30E+16,bologna flight,Broad,Air France Global Campaign,Bologna,bologna,Position 1- 3,Unassigned,Unavailable,11.25,2,3.64,22,0.091,1.05,0,0,0,7.28,0
K1175,Google - Global,4.30E+16,marseilles cheap flights,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,3,2.6,265,0.011,1.06,0,0,0,7.81,0
K1175,Google - Global,4.30E+16,flight to brussels,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unassigned,Unavailable,11.25,3,2.64,28,0.107,1,0,0,0,7.91,0
K1175,Google - Global,4.30E+16,marseilles flights,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,4,1.98,346,0.012,1.07,0,0,0,7.94,0
K1175,Google - Global,4.30E+16,flights to strasbourg,Broad,Air France Global Campaign,Strasbourg,strasbourg,Position 1- 3,Unassigned,Unavailable,11.25,5,1.6,984,0.005,1,0,0,0,8,0
K1175,Google - Global,4.30E+16,budapest cheap ticket,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unassigned,Unavailable,11.25,1,8.11,5,0.2,1,0,0,0,8.11,0
K1175,Google - Global,4.30E+16,marseilles airlines,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,2,4.17,28,0.071,1.29,0,0,0,8.34,0
K1175,Google - Global,4.30E+16,flights to bucharest,Broad,Air France Global Campaign,Bucharest,bucharest,Position 1- 3,Unassigned,Unavailable,11.25,3,2.89,82,0.037,1,0,0,0,8.66,0
K1175,Google - Global,4.30E+16,marseilles tickets,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,3,2.95,201,0.015,1.09,0,0,0,8.86,0
K1175,Google - Global,4.30E+16,venice airfare,Broad,Air France Global Campaign,Venice,venice,Position 1- 3,Unassigned,Unavailable,11.25,4,2.23,46,0.087,1,0,0,0,8.9,0
K1175,Google - Global,4.30E+16,brussels airfares,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unassigned,Unavailable,11.25,1,9.58,7,0.143,1.13,0,0,0,9.58,0
K1175,Google - Global,4.30E+16,marseilles airfare,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,2,5.16,12,0.167,1.33,0,0,0,10.31,0
K1175,Google - Global,4.30E+16,bucharest flights,Broad,Air France Global Campaign,Bucharest,bucharest,Position 1- 3,Unassigned,Unavailable,11.25,3,3.51,79,0.038,1,0,0,0,10.54,0
K1175,Google - Global,4.30E+16,flights to st. petersburg,Broad,Air France Global Campaign,St. Petersburg,st.petersburg,Position 1- 3,Unassigned,Unavailable,11.25,2,5.51,160,0.013,1,0,0,0,11.01,0
K1175,Google - Global,4.30E+16,flights to pisa,Broad,Air France Global Campaign,Pisa,pisa,Position 1- 3,Unassigned,Unavailable,11.25,4,2.95,43,0.093,1.02,0,0,0,11.79,0
K1175,Google - Global,4.30E+16,gothenburg cheap tickets,Broad,Air France Global Campaign,Gothenburg,gothenburg,Position 1- 3,Unassigned,Unavailable,11.25,2,5.9,6,0.333,1,0,0,0,11.8,0
K1175,Google - Global,4.30E+16,budapest flight,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unassigned,Unavailable,11.25,3,4.33,95,0.032,1.01,0,0,0,12.99,0
K1175,Google - Global,4.30E+16,flights to brussels,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unassigned,Unavailable,11.25,5,2.65,267,0.019,1,0,0,0,13.25,0
K1175,Google - Global,4.30E+16,vienna flights,Broad,Air France Global Campaign,Vienna,vienna,Position 1- 3,Unassigned,Unavailable,11.25,5,2.79,548,0.009,1,0,0,0,13.96,0
K1175,Google - Global,4.30E+16,flights to venice,Broad,Air France Global Campaign,Venice,venice,Position 1- 3,Unassigned,Unavailable,11.25,6,2.59,286,0.021,1.04,0,0,0,15.54,0
K1175,Google - Global,4.30E+16,amsterdam flight,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,6,2.6,190,0.032,1.01,0,0,0,15.57,0
K1175,Google - Global,4.30E+16,cheap flights to brussels,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unassigned,Unavailable,11.25,4,3.95,10,0.4,1,0,0,0,15.8,0
K1175,Google - Global,4.30E+16,cheap flights to venice,Broad,Air France Global Campaign,Venice,venice,Position 1- 3,Unassigned,Unavailable,11.25,3,5.4,8,0.375,1,0,0,0,16.21,0
K1175,Google - Global,4.30E+16,flights to budapest,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unassigned,Unavailable,11.25,5,3.63,145,0.035,1.05,0,0,0,18.16,0
K1175,Google - Global,4.30E+16,budapest flights,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unassigned,Unavailable,11.25,4,5.03,159,0.025,1,0,0,0,20.1,0
K1175,Google - Global,4.30E+16,budapest airfare,Broad,Air France Global Campaign,Budapest,budapest,Position 1- 3,Unassigned,Unavailable,11.25,4,5.06,122,0.033,1,0,0,0,20.24,0
K1175,Google - Global,4.30E+16,travel to amsterdam,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,4,5.51,39,0.103,1.06,0,0,0,22.05,0
K1175,Google - Global,4.30E+16,amsterdam flights,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,11,2.24,513,0.021,1.04,0,0,0,24.6,0
K1175,Google - Global,4.30E+16,flights to zurich,Broad,Air France Global Campaign,Zurich,zurich,Position 1- 3,Unassigned,Unavailable,11.25,15,2.1,265,0.057,1.02,0,0,0,31.45,0
K1175,Google - Global,4.30E+16,flights to marseilles,Broad,Air France Global Campaign,Marseille,marseille,Position 1- 3,Unassigned,Unavailable,11.25,13,2.75,293,0.044,1.26,0,0,0,35.76,0
K1175,Google - Global,4.30E+16,brussels flights,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unassigned,Unavailable,11.25,11,3.64,766,0.014,1.03,0,0,0,40.02,0
K1175,Google - Global,4.30E+16,flights to amsterdam,Broad,Air France Global Campaign,Amsterdam,amsterdam,Position 1- 3,Unassigned,Unavailable,11.25,14,3.41,457,0.031,1,0,0,0,47.69,0
K435,Google - US,4.30E+16,switzerland flights,Broad,Google_Yearlong 2006,Google|Switzerland,uncategorized,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,1,2.01,179,0.006,1.24,0,0,0,2.01,0
K435,Google - US,4.30E+16,england cheap tickets,Broad,Google_Yearlong 2006,Google|England,uncategorized,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,1,5.79,8,0.125,1,0,0,0,5.79,0
K1123,Overture - Global,4.30E+16,cannes airport,Standard,Unassigned,Unassigned,cannes,Position 1-2 Target,Unassigned,Paused,11.25,4,0.53,164,0.024,1.26,0,0,0,2.1,0
K1122,Overture - US,4.30E+16,bucarest,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,1,0.13,12,0.083,2.83,0,0,0,0.13,0
K1122,Overture - US,4.30E+16,abou dhabi,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,1,0.39,121,0.008,1,0,0,0,0.39,0
K1122,Overture - US,4.30E+16,lom??,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,3,0.15,51,0.059,3.32,0,0,0,0.45,0
K1122,Overture - US,4.30E+16,cotonou,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,4,0.27,146,0.027,1.87,0,0,0,1.09,0
K1122,Overture - US,4.30E+16,yaound??,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,3,0.54,61,0.049,4.49,0,0,0,1.62,0
K1122,Overture - US,4.30E+16,bangui,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,8,0.33,88,0.091,2.05,0,0,0,2.68,0
K1122,Overture - US,4.30E+16,international business class,Standard,Unassigned,Unassigned,internationalgeneral,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,1,2.7,403,0.003,1.74,0,0,0,2.7,0
K1122,Overture - US,4.30E+16,bamako,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,6,0.54,297,0.02,5.24,0,0,0,3.25,0
K1122,Overture - US,4.30E+16,ouagadougou,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,8,0.43,201,0.04,2.63,0,0,0,3.46,0
K1122,Overture - US,4.30E+16,djibouti,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,10,0.5,127,0.079,1.42,0,0,0,4.96,0
K1122,Overture - US,4.30E+16,agadir,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,12,0.42,268,0.045,1.95,0,0,0,5.03,0
K1122,Overture - US,4.30E+16,nouakchott,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,14,0.44,968,0.015,1.57,0,0,0,6.13,0
K1122,Overture - US,4.30E+16,rabat,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,12,0.54,323,0.037,3.09,0,0,0,6.51,0
K1122,Overture - US,4.30E+16,conakry,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,13,0.55,249,0.052,2.79,0,0,0,7.1,0
K1122,Overture - US,4.30E+16,dakar,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,24,0.61,565,0.043,0.9,0,0,0,14.64,0
K1122,Overture - US,4.30E+16,abidjan,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,29,0.54,530,0.055,1.29,0,0,0,15.79,0
K1122,Overture - US,4.30E+16,marrakech,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,41,0.7,956,0.043,1.42,0,0,0,28.61,0
K1122,Overture - US,4.30E+16,split,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,49,0.79,860,0.057,1.51,0,0,0,38.65,0
K1122,Overture - US,4.30E+16,warsow,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,50,0.79,1718,0.029,1.1,0,0,0,39.25,0
K1122,Overture - US,4.30E+16,damascus,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,82,0.48,1279,0.064,1.09,0,0,0,39.69,0
K1122,Overture - US,4.30E+16,sofia,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,76,0.57,1796,0.042,1.35,0,0,0,43.46,0
K1122,Overture - US,4.30E+16,belgrade,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,76,0.62,1538,0.049,0.9,0,0,0,47.2,0
K1122,Overture - US,4.30E+16,kiev,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,96,0.68,1860,0.052,0.96,0,0,0,65.34,0
K1122,Overture - US,4.30E+16,nairobi,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,106,0.63,2702,0.039,0.97,0,0,0,67.15,0
K1122,Overture - US,4.30E+16,tel aviv,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,137,0.76,5483,0.025,1.46,0,0,0,103.9,0
K1122,Overture - US,4.30E+16,moscow,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,149,0.75,6042,0.025,1.14,0,0,0,112.26,0
K1122,Overture - US,4.30E+16,johannesburg,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,177,0.65,6395,0.028,0.93,0,0,0,114.75,0
K1122,Overture - US,4.30E+16,prague,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,180,0.72,4750,0.038,1.06,0,0,0,129.72,0
K1122,Overture - US,4.30E+16,dubai,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,399,0.69,8507,0.047,1.32,0,0,0,273.84,0
K2615,Yahoo - US,4.30E+16,italy airfare,Advanced,Western Europe Destinations,Italy,uncategorized,,Unassigned,Live,11.25,4,3.93,45,0.089,2.27,0,0,0,15.71,0
K435,Google - US,4.30E+16,airfrance deals,Broad,Air France Branded,Air France Brand,uncategorized,Position 1 -2 Target,Unassigned,Live,12.43,5,0.96,57,0.088,1.02,0,0,0,4.79,0
K435,Google - US,4.30E+16,delhi cheap ticket,Broad,Google_Yearlong 2006,Google|Delhi,delhi,Position 5-10 Bid Strategy,Unassigned,Paused,12.5,1,3.11,19,0.053,1.05,0,0,0,3.11,0
K435,Google - US,4.30E+16,britain airfare,Broad,Google_Yearlong 2006,Google|Britain,britain,Position 5-10 Bid Strategy,Unassigned,Paused,12.5,1,3.58,1,1,1,0,0,0,3.58,0
K435,Google - US,4.30E+16,delhi cheap flight,Broad,Google_Yearlong 2006,Google|Delhi,delhi,Position 5-10 Bid Strategy,Unassigned,Paused,12.5,2,3.04,17,0.118,1.04,0,0,0,6.08,0
K435,Google - US,4.30E+16,uk cheap flight,Broad,Google_Yearlong 2006,Google|UK,uncategorized,Position 5-10 Bid Strategy,Unassigned,Paused,12.5,4,3.55,56,0.071,1.27,0,0,0,14.19,0
K435,Google - US,4.30E+16,delhi cheap flights,Broad,Google_Yearlong 2006,Google|Delhi,uncategorized,Position 5-10 Bid Strategy,Unassigned,Paused,12.5,5,3,162,0.031,1.04,0,0,0,14.99,0
K435,Google - US,4.30E+16,luxury airfare,Broad,Business Class,Luxury Flight,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1,1.61,7,0.143,1,0,0,0,1.61,0
K435,Google - US,4.30E+16,business flights,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1,2.3,19,0.053,1.05,0,0,0,2.3,0
K435,Google - US,4.30E+16,business class fare,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1,5.9,33,0.03,2.81,0,0,0,5.9,0
